duration_seconds,cpu0_package_joules,cpu0_core_joules,cpu0_uncore_joules,cpu0_dram_joules,image,library
2.960949,5.338745,3.508667,0.004456,1.638916,1Mb,pillow
6.546657,10.162537,6.315308,0.004456,3.555054,1Mb,pillow
2.551505,4.704468,3.115540,0.004456,1.407654,1Mb,pillow
3.678466,6.083679,3.900879,0.004456,2.020447,1Mb,pillow
1.837772,3.868286,2.613281,0.004395,1.037842,1Mb,pillow
3.472584,5.821289,3.831726,0.004395,1.888306,1Mb,pillow
1.937423,3.736389,2.529297,0.004395,1.073059,1Mb,pillow
2.039358,4.044678,2.774475,0.004395,1.128357,1Mb,pillow
3.469192,5.830017,3.755188,0.004395,1.901367,1Mb,pillow
3.371116,5.814087,3.801270,0.004395,1.852234,1Mb,pillow
2.858396,5.258911,3.484131,0.004395,1.568237,1Mb,pillow
2.754456,5.067871,3.353455,0.004395,1.519714,1Mb,pillow
2.750523,5.036865,3.263794,0.004395,1.517883,1Mb,pillow
2.756152,5.042114,3.356750,0.004395,1.519104,1Mb,pillow
3.165977,5.598022,3.642578,0.004395,1.733337,1Mb,pillow
2.142011,4.109863,2.791931,0.004395,1.182922,1Mb,pillow
3.377741,5.970520,3.807678,0.004395,1.867188,1Mb,pillow
2.748666,5.047119,3.335815,0.004395,1.531067,1Mb,pillow
3.062721,5.632080,3.676086,0.004395,1.695129,1Mb,pillow
2.755377,5.140869,3.392334,0.004395,1.530334,1Mb,pillow
2.755382,5.101685,3.354370,0.004395,1.523865,1Mb,pillow
2.141566,4.249512,2.857971,0.004395,1.182495,1Mb,pillow
2.860695,5.386353,3.588440,0.004395,1.580994,1Mb,pillow
2.654147,5.114319,3.399536,0.004395,1.472839,1Mb,pillow
2.859265,5.291077,3.520874,0.004395,1.583008,1Mb,pillow
3.164511,5.729919,3.803223,0.004395,1.741211,1Mb,pillow
2.859015,5.282715,3.478455,0.004517,1.596008,1Mb,pillow
3.324152,5.892456,3.808411,0.004517,1.830566,1Mb,pillow
3.308794,5.936890,3.795227,0.004517,1.820068,1Mb,pillow
3.064735,5.473511,3.621094,0.004517,1.692383,1Mb,pillow
3.368875,5.836670,3.763672,0.004517,1.858093,1Mb,pillow
2.753287,5.147461,3.427002,0.004517,1.549377,1Mb,pillow
3.678907,6.416443,4.155640,0.004517,2.014343,1Mb,pillow
3.374032,6.801392,4.297913,0.075134,2.021240,1Mb,pygame
2.238265,4.746582,3.084778,0.020874,1.293213,1Mb,pygame
2.653411,5.216309,3.329102,0.015808,1.518982,1Mb,pygame
2.346142,4.883789,3.145508,0.018372,1.359070,1Mb,pygame
2.145717,5.398865,3.701843,0.020752,1.292480,1Mb,pygame
2.551126,5.316956,3.363525,0.018127,1.471497,1Mb,pygame
2.961397,5.860596,3.712463,0.023010,1.699951,1Mb,pygame
3.064029,6.455444,4.167664,0.022156,1.797058,1Mb,pygame
2.346273,5.102539,3.282837,0.019226,1.365723,1Mb,pygame
3.268654,6.332397,4.006531,0.021667,1.867065,1Mb,pygame
3.166232,6.873535,4.362732,0.033691,1.852234,1Mb,pygame
3.274135,6.647034,4.206726,0.022766,1.886169,1Mb,pygame
3.985023,7.534485,4.645020,0.032898,2.286682,1Mb,pygame
2.127147,4.639893,3.010864,0.014282,1.234070,1Mb,pygame
2.969397,5.927917,3.789368,0.023560,1.708801,1Mb,pygame
3.165277,6.309509,3.920349,0.029114,1.827698,1Mb,pygame
3.068773,6.317078,3.949585,0.024658,1.773254,1Mb,pygame
2.756192,5.567200,3.533997,0.017029,1.580383,1Mb,pygame
3.473258,6.094421,3.964722,0.017029,1.913086,1Mb,pygame
2.959461,5.436218,3.525696,0.017029,1.626648,1Mb,pygame
3.573992,6.228943,4.043762,0.017029,1.948730,1Mb,pygame
3.676741,6.391785,4.031433,0.017029,2.020264,1Mb,pygame
3.473202,6.014954,3.898743,0.017029,1.898010,1Mb,pygame
3.474102,6.110413,3.941895,0.017029,1.913635,1Mb,pygame
2.857930,5.419800,3.596863,0.017029,1.582642,1Mb,pygame
2.654822,5.197571,3.442566,0.017029,1.478577,1Mb,pygame
2.347089,4.693787,3.106567,0.017029,1.310059,1Mb,pygame
3.271971,5.859619,3.795410,0.017029,1.796021,1Mb,pygame
3.573286,6.086914,3.940857,0.017029,1.956543,1Mb,pygame
5.115548,8.294312,5.205994,0.017029,2.798401,1Mb,pygame
3.388398,5.944824,3.904297,0.017029,1.869629,1Mb,pygame
2.942991,5.643066,3.697876,0.005249,1.646912,1Mb,pygame
2.344524,4.560120,3.050354,0.005249,1.303650,1Mb,pygame
3.166312,6.003845,4.006226,0.005249,1.746033,1Mb,pygame
3.332573,5.818848,3.808411,0.005249,1.834106,1Mb,pygame
2.487044,5.105652,3.422729,0.005554,1.406982,1Mb,pygame
2.350796,4.770996,3.172058,0.004944,1.327087,1Mb,pygame
3.473583,6.263916,4.111694,0.004944,1.906433,1Mb,pygame
3.075134,5.745239,3.781555,0.004944,1.698120,1Mb,pygame
3.870903,6.741516,4.330811,0.004944,2.111633,1Mb,pygame
5.832186,9.506287,6.010010,0.004944,3.181763,1Mb,pygame
3.166685,5.805664,3.814270,0.004944,1.750488,1Mb,pygame
3.063824,5.873352,3.869263,0.004944,1.691772,1Mb,pygame
4.906320,8.172058,5.157166,0.004944,2.684998,1Mb,pygame
3.780043,6.654785,4.253296,0.004944,2.080811,1Mb,pygame
3.466520,6.170898,3.977051,0.004944,1.916138,1Mb,pygame
3.164640,5.760864,3.720703,0.004944,1.737244,1Mb,pygame
3.677398,6.307861,3.990967,0.004944,2.021484,1Mb,pygame
3.881466,6.568298,4.217285,0.004944,2.130371,1Mb,pygame
3.373539,6.240479,4.033081,0.004944,1.859985,1Mb,pygame
4.907060,8.177429,5.185852,0.004944,2.681824,1Mb,pygame
3.168707,5.623230,3.694275,0.004944,1.743103,1Mb,pygame
3.575575,6.586853,4.209229,0.004089,1.995483,1Mb,pygame
3.103060,5.874817,3.878784,0.004883,1.730286,1Mb,pygame
5.788999,9.531006,5.780762,0.005676,3.178894,1Mb,pygame
3.576974,6.196533,3.967651,0.005676,1.969666,1Mb,pygame
2.352896,5.167969,3.507507,0.004700,1.358826,1Mb,pygame
2.169784,4.470154,2.973816,0.004700,1.209167,1Mb,pygame
3.030290,5.721069,3.707825,0.004700,1.674500,1Mb,pygame
3.579619,6.471130,4.285645,0.004700,1.987305,1Mb,pygame
2.958586,5.433655,3.526489,0.004700,1.635986,1Mb,pygame
2.346835,4.423462,2.954895,0.004700,1.295837,1Mb,pygame
2.756600,5.134521,3.383362,0.004700,1.524414,1Mb,pygame
2.858915,5.102417,3.373169,0.004700,1.575378,1Mb,pygame
3.164657,5.595398,3.650024,0.004700,1.746948,1Mb,pygame
2.006558,4.086487,2.826538,0.004700,1.109863,1Mb,pygame
2.102037,4.301697,2.969360,0.004700,1.172913,1Mb,pygame
3.037629,5.881775,3.834900,0.004761,1.699158,1Mb,pygame
5.212203,8.393555,5.304565,0.004761,2.831055,1Mb,pygame
3.779941,6.275879,4.130493,0.004761,2.060791,1Mb,pygame
2.246812,4.483276,3.012939,0.004761,1.260864,1Mb,pygame
2.755234,5.101013,3.396606,0.005066,1.534790,1Mb,pygame
2.243765,4.507263,3.051208,0.005066,1.240784,1Mb,pygame
3.677850,6.348572,4.136353,0.005066,2.018250,1Mb,pygame
3.471323,6.132629,3.987610,0.005066,1.913208,1Mb,pygame
3.165888,5.844116,3.829163,0.005066,1.752380,1Mb,pygame
2.964998,5.575256,3.691833,0.005066,1.650940,1Mb,pygame
3.574064,6.395142,4.150879,0.005066,1.960205,1Mb,pygame
2.562050,5.022095,3.341064,0.005066,1.425171,1Mb,pygame
3.159582,5.826660,3.830933,0.005066,1.751221,1Mb,pygame
2.961504,5.608215,3.718933,0.005066,1.647095,1Mb,pygame
2.755626,5.090576,3.368225,0.005066,1.526123,1Mb,pygame
3.067508,5.634705,3.676514,0.005066,1.699524,1Mb,pygame
3.374637,6.162048,3.990723,0.005066,1.864441,1Mb,pygame
3.063419,5.564636,3.623047,0.005066,1.686035,1Mb,pygame
3.678040,6.207092,4.004089,0.005066,2.001221,1Mb,pygame
3.170042,5.774841,3.746216,0.005066,1.751648,1Mb,pygame
2.862634,5.370361,3.559082,0.005066,1.582703,1Mb,pygame
3.683782,14.722839,6.884033,3.058472,4.578918,1Mb,pygame
3.467098,10.044312,5.847778,0.872986,2.688416,1Mb,pygame
2.862679,5.924438,3.730225,0.027527,1.668274,1Mb,pygame
2.141938,4.655823,3.053955,0.019470,1.250244,1Mb,pygame
2.346577,4.875427,3.104492,0.018372,1.358704,1Mb,pygame
3.061633,5.835266,3.637451,0.025146,1.739441,1Mb,pygame
2.858507,5.966675,3.865540,0.017029,1.649292,1Mb,pygame
3.064469,6.673340,4.290710,0.036621,1.823792,1Mb,pygame
3.168582,6.304016,3.907227,0.025085,1.808960,1Mb,pygame
3.678608,6.934937,4.256592,0.024231,2.094666,1Mb,pygame
3.067032,6.404236,4.106262,0.028503,1.788147,1Mb,pygame
3.062897,5.973755,3.750061,0.023315,1.751160,1Mb,pygame
3.814054,8.066101,5.222778,0.076843,2.264771,1Mb,wand
2.413032,7.049866,5.038452,0.017029,1.414429,1Mb,wand
2.347090,5.382568,3.571289,0.019653,1.358704,1Mb,wand
3.062804,6.334045,4.098633,0.024109,1.760254,1Mb,wand
3.168088,6.590576,4.260132,0.023193,1.823547,1Mb,wand
2.547071,5.532471,3.644592,0.018799,1.471924,1Mb,wand
3.270483,6.817688,4.315430,0.027832,1.879150,1Mb,wand
3.370814,6.927368,4.432129,0.032227,1.943665,1Mb,wand
2.652732,5.750000,3.800964,0.018738,1.542358,1Mb,wand
2.857822,6.111084,3.944336,0.023193,1.662964,1Mb,wand
3.792045,7.489990,4.793762,0.029907,2.171265,1Mb,wand
3.374680,6.861572,4.476074,0.032532,1.954773,1Mb,wand
3.074993,6.549072,4.257935,0.027283,1.787170,1Mb,wand
3.450008,7.425476,4.978149,0.032593,2.010254,1Mb,wand
4.799977,9.145508,5.725769,0.035706,2.738586,1Mb,wand
5.214037,9.652283,6.137756,0.019470,2.929321,1Mb,wand
3.268889,6.372559,4.272095,0.019470,1.830200,1Mb,wand
3.068197,6.232483,4.141357,0.019470,1.701355,1Mb,wand
2.451045,5.404114,3.732605,0.004211,1.383179,1Mb,wand
2.666829,5.552368,3.750854,0.004211,1.489380,1Mb,wand
2.235444,5.029968,3.463074,0.004272,1.274597,1Mb,wand
7.160586,11.548279,7.153015,0.004272,3.888245,1Mb,wand
3.375292,6.498657,4.307434,0.004272,1.857910,1Mb,wand
3.783598,6.927063,4.589905,0.004272,2.084900,1Mb,wand
3.065064,6.398804,4.389282,0.004272,1.703369,1Mb,wand
3.678193,6.693848,4.412415,0.004272,2.016113,1Mb,wand
3.272770,6.255920,4.164917,0.004272,1.805359,1Mb,wand
3.681405,6.585999,4.321472,0.004272,2.023499,1Mb,wand
3.267482,6.069641,4.051208,0.003906,1.812927,1Mb,wand
3.573556,6.549011,4.414246,0.003906,1.964172,1Mb,wand
3.576379,6.573120,4.384644,0.003906,1.971741,1Mb,wand
6.443352,11.079712,7.001465,0.010376,3.544250,1Mb,wand
3.268847,6.340271,4.330078,0.010376,1.813904,1Mb,wand
3.473630,6.604126,4.476257,0.010376,1.925293,1Mb,wand
3.678826,6.854126,4.526245,0.010376,2.023010,1Mb,wand
3.578792,6.972351,4.597229,0.010376,1.973877,1Mb,wand
3.063590,6.013489,4.062378,0.010376,1.705017,1Mb,wand
3.882956,7.281250,4.813965,0.010376,2.125549,1Mb,wand
3.267930,6.236694,4.191772,0.010376,1.799500,1Mb,wand
2.350478,5.068298,3.507874,0.010376,1.314636,1Mb,wand
3.268132,6.168823,4.114319,0.010376,1.801025,1Mb,wand
5.520882,9.377930,5.996887,0.010376,3.012939,1Mb,wand
3.337814,6.475159,4.313049,0.010376,1.846619,1Mb,wand
3.097130,6.457764,4.302124,0.009399,1.754272,1Mb,wand
3.676620,6.894348,4.569519,0.009399,2.017029,1Mb,wand
2.443638,5.147095,3.460266,0.003113,1.380615,1Mb,wand
2.961762,6.009827,4.079712,0.003113,1.650208,1Mb,wand
2.244937,5.075745,3.529968,0.003723,1.275146,1Mb,wand
3.680887,9.178528,6.471313,0.003723,2.001038,1Mb,wand
4.393397,7.988037,5.245605,0.004822,2.418884,1Mb,wand
2.856528,6.046204,4.165405,0.008850,1.640808,1Mb,wand
3.679118,6.835938,4.553955,0.008850,2.022583,1Mb,wand
3.883195,6.942139,4.603333,0.008850,2.121460,1Mb,wand
4.804437,8.335022,5.459229,0.008850,2.631897,1Mb,wand
2.961865,6.243774,4.322937,0.008850,1.637695,1Mb,wand
2.960674,5.914368,4.005859,0.008850,1.628967,1Mb,wand
3.063339,6.073792,4.106262,0.008850,1.693237,1Mb,wand
3.166495,6.476746,4.389893,0.008850,1.768799,1Mb,wand
8.286058,13.861389,8.820129,0.008850,4.521973,1Mb,wand
4.704425,8.237915,5.346558,0.008850,2.562988,1Mb,wand
2.842134,5.763611,3.914917,0.008850,1.584900,1Mb,wand
2.597910,5.535461,3.751770,0.008850,1.470703,1Mb,wand
2.318236,4.825562,3.307007,0.008850,1.291870,1Mb,wand
3.369552,6.445312,4.252380,0.008850,1.851990,1Mb,wand
3.781156,7.119690,4.718140,0.008850,2.082825,1Mb,wand
3.167345,6.040955,4.047180,0.008850,1.746216,1Mb,wand
3.268932,6.270691,4.236389,0.008850,1.808105,1Mb,wand
2.144974,4.833435,3.320557,0.008850,1.202148,1Mb,wand
3.574585,6.534607,4.305176,0.008850,1.955505,1Mb,wand
3.165624,6.181274,4.143616,0.008850,1.765320,1Mb,wand
3.165835,6.069214,4.068115,0.008850,1.765808,1Mb,wand
3.269184,6.209595,4.149353,0.008850,1.816833,1Mb,wand
3.264833,6.154297,4.122559,0.008850,1.796509,1Mb,wand
3.281399,6.289490,4.285828,0.008850,1.819519,1Mb,wand
3.362594,6.268005,4.243774,0.008850,1.856812,1Mb,wand
3.165234,6.339111,4.257507,0.005371,1.768616,1Mb,wand
4.087268,7.165161,4.769104,0.005371,2.234924,1Mb,wand
2.756505,5.513916,3.772095,0.005371,1.532837,1Mb,wand
4.802901,8.474182,5.575989,0.005371,2.632874,1Mb,wand
2.253886,4.840210,3.361267,0.005371,1.252075,1Mb,wand
2.955794,6.101562,4.148193,0.005554,1.657837,1Mb,wand
2.349992,5.120972,3.578369,0.005554,1.309082,1Mb,wand
3.571725,6.524719,4.328064,0.005554,1.956726,1Mb,wand
3.272920,6.309204,4.230469,0.005554,1.809448,1Mb,wand
2.447682,5.194031,3.553284,0.005554,1.362671,1Mb,wand
3.770050,7.022034,4.700134,0.005554,2.087402,1Mb,wand
5.944336,9.962463,6.333923,0.004883,3.251587,1Mb,wand
3.267658,6.390320,4.314270,0.004883,1.803284,1Mb,wand
2.038557,4.659485,3.258789,0.004883,1.151062,1Mb,wand
4.906189,8.783875,5.688599,0.004395,2.710266,1Mb,wand
3.272056,6.226440,4.168579,0.004395,1.809937,1Mb,wand
3.268610,6.326782,4.303955,0.004395,1.819641,1Mb,wand
2.756422,11.834045,9.660583,0.004395,1.711670,1Mb,wand
3.268624,6.855774,4.713318,0.004395,1.832214,1Mb,wand
5.106800,11.079712,7.448792,0.007751,2.823181,1Mb,wand
3.064369,6.059570,4.136169,0.007751,1.701782,1Mb,wand
3.062294,5.892212,3.947144,0.007751,1.686707,1Mb,wand
2.244907,4.972656,3.444153,0.004883,1.278015,1Mb,wand
4.900227,8.347229,5.394348,0.004883,2.688721,1Mb,wand
3.060653,5.898682,3.993469,0.004883,1.689880,1Mb,wand
2.552143,5.628296,3.602722,0.060730,1.555664,1Mb,opencv
3.165435,6.042419,3.781128,0.025330,1.827148,1Mb,opencv
3.474662,6.378479,3.929077,0.028931,1.980164,1Mb,opencv
2.855683,5.516479,3.489990,0.018738,1.642334,1Mb,opencv
3.062658,5.887756,3.726379,0.021667,1.765442,1Mb,opencv
3.063921,5.943420,3.715820,0.024780,1.748962,1Mb,opencv
3.029621,5.736694,3.727600,0.012207,1.709045,1Mb,opencv
3.507230,6.167175,4.064026,0.004395,1.947632,1Mb,opencv
1.936506,3.927002,2.662170,0.004395,1.072144,1Mb,opencv
2.960570,5.280518,3.577759,0.004395,1.635132,1Mb,opencv
3.061488,5.615662,3.681946,0.004395,1.712952,1Mb,opencv
3.378809,5.821045,3.764526,0.004700,1.869446,1Mb,opencv
2.344175,4.618713,3.100159,0.004700,1.318359,1Mb,opencv
2.961005,5.517639,3.738892,0.004700,1.652649,1Mb,opencv
2.453114,4.657288,3.160278,0.004700,1.360413,1Mb,opencv
2.142184,4.280090,2.932190,0.004700,1.198914,1Mb,opencv
2.657883,5.141357,3.545166,0.004700,1.471313,1Mb,opencv
2.959134,5.478943,3.572144,0.004700,1.634888,1Mb,opencv
2.858286,5.140808,3.462463,0.004700,1.566223,1Mb,opencv
2.857978,5.384399,3.519348,0.004700,1.578369,1Mb,opencv
1.936306,3.890747,2.679810,0.004700,1.078247,1Mb,opencv
2.862786,5.411438,3.633789,0.004700,1.587158,1Mb,opencv
2.756261,5.303589,3.558533,0.004700,1.551880,1Mb,opencv
2.961347,5.751404,3.834717,0.004578,1.661682,1Mb,opencv
6.239250,10.101990,6.280151,0.004578,3.411865,1Mb,opencv
2.959316,5.452454,3.627563,0.004578,1.646851,1Mb,opencv
2.555625,5.028503,3.294983,0.004578,1.426636,1Mb,opencv
2.961571,5.377808,3.566772,0.004578,1.638123,1Mb,opencv
3.579450,6.269653,4.057007,0.004578,1.946899,1Mb,opencv
2.347117,4.533813,3.048828,0.004578,1.305237,1Mb,opencv
2.763851,5.046082,3.353455,0.004578,1.528625,1Mb,opencv
2.961355,5.448547,3.520020,0.004822,1.654419,1Mb,opencv
2.652365,4.861145,3.236267,0.004822,1.458191,1Mb,opencv
2.785091,5.182617,3.390808,0.004822,1.543091,1Mb,opencv
3.245269,5.513672,3.596375,0.004822,1.781128,1Mb,opencv
1.933689,4.073242,2.732849,0.004822,1.083435,1Mb,opencv
3.166828,5.619263,3.732788,0.004822,1.746399,1Mb,opencv
2.552291,4.874939,3.208435,0.004822,1.416016,1Mb,opencv
2.451627,4.773193,3.229065,0.004822,1.364075,1Mb,opencv
2.140041,4.312256,2.897034,0.004822,1.191528,1Mb,opencv
2.550434,4.792542,3.177490,0.004822,1.407471,1Mb,opencv
2.961366,5.563477,3.666504,0.004822,1.640442,1Mb,opencv
3.063798,5.599243,3.698853,0.004822,1.699707,1Mb,opencv
3.983264,6.553711,4.161621,0.004822,2.170105,1Mb,opencv
3.471416,6.215027,4.014404,0.004822,1.910400,1Mb,opencv
5.623034,8.749695,5.481262,0.004822,3.042297,1Mb,opencv
2.040005,4.041504,2.706421,0.004822,1.146179,1Mb,opencv
3.268638,5.846313,3.778625,0.004822,1.793518,1Mb,opencv
3.885789,6.727112,4.396667,0.004822,2.132629,1Mb,opencv
3.064172,5.442078,3.551880,0.004822,1.691956,1Mb,opencv
3.883193,6.598511,4.266235,0.004211,2.153748,1Mb,opencv
3.573077,6.032654,3.914490,0.004211,1.958313,1Mb,opencv
2.346992,4.291931,2.895142,0.004211,1.299133,1Mb,opencv
2.651449,4.944519,3.312195,0.004211,1.478394,1Mb,opencv
3.268432,5.533508,3.622375,0.004211,1.791504,1Mb,opencv
2.037231,3.944336,2.679871,0.004211,1.127563,1Mb,opencv
3.371000,5.738342,3.766907,0.004211,1.855957,1Mb,opencv
2.041219,4.178650,2.856567,0.004211,1.140503,1Mb,opencv
2.961631,5.277344,3.528076,0.004211,1.640442,1Mb,opencv
2.858103,5.315857,3.556641,0.004211,1.578491,1Mb,opencv
2.960702,5.343872,3.514160,0.004211,1.645508,1Mb,opencv
3.165908,5.568054,3.685974,0.004211,1.745178,1Mb,opencv
3.371590,5.813904,3.831116,0.004211,1.851807,1Mb,opencv
2.858818,5.319641,3.574463,0.004211,1.581726,1Mb,opencv
3.166565,5.686707,3.787964,0.004211,1.752319,1Mb,opencv
2.960036,5.370850,3.571533,0.004211,1.635254,1Mb,opencv
3.057308,5.328430,3.504456,0.004211,1.678955,1Mb,opencv
3.064139,5.631836,3.710022,0.004211,1.708862,1Mb,opencv
3.471352,6.036804,3.954285,0.004211,1.898438,1Mb,opencv
2.246703,4.471313,3.054199,0.004211,1.253784,1Mb,opencv
2.041174,4.168579,2.814636,0.004211,1.140869,1Mb,opencv
2.756875,5.384338,3.644714,0.009521,1.544189,1Mb,opencv
3.681645,6.380615,4.092590,0.009521,2.016174,1Mb,opencv
2.346238,4.478638,2.984619,0.009521,1.301880,1Mb,opencv
2.961348,5.440247,3.549133,0.009521,1.636902,1Mb,opencv
3.371349,5.989502,3.880554,0.004700,1.863647,1Mb,opencv
2.140792,4.482117,3.030518,0.004822,1.213562,1Mb,opencv
3.066426,5.551147,3.643555,0.004822,1.697266,1Mb,opencv
2.039468,4.111511,2.789795,0.004822,1.140808,1Mb,opencv
2.756017,5.168884,3.412720,0.004822,1.527588,1Mb,opencv
2.449575,4.761597,3.181702,0.004822,1.360291,1Mb,opencv
2.858816,5.210510,3.446411,0.004822,1.584045,1Mb,opencv
2.844013,5.293457,3.399719,0.004456,1.578003,1Mb,opencv
4.189952,7.026123,4.518372,0.004456,2.292725,1Mb,opencv
3.471392,6.099365,3.884155,0.004456,1.908875,1Mb,opencv
2.809828,5.362732,3.560181,0.004456,1.569641,1Mb,opencv
3.707410,6.198669,3.978760,0.004456,2.031250,1Mb,opencv
3.701624,14.138062,11.409424,0.004456,2.271240,1Mb,opencv
2.961142,5.717834,3.800354,0.004456,1.646057,1Mb,opencv
3.164629,6.034424,3.984802,0.003723,1.768860,1Mb,opencv
6.033685,22.575073,10.108398,4.618164,7.241760,1Mb,opencv
2.855138,9.166260,5.405334,0.684082,2.243469,1Mb,opencv
2.857527,5.808899,3.609070,0.023193,1.654785,1Mb,opencv
2.961535,5.835876,3.696655,0.021912,1.704956,1Mb,opencv
2.858598,5.710266,3.565369,0.025391,1.646606,1Mb,opencv
3.473033,6.473694,4.031616,0.029297,1.979675,1Mb,opencv
2.546802,5.341614,3.422668,0.016907,1.466309,1Mb,opencv
2.654117,5.267090,3.407654,0.017761,1.519775,1Mb,opencv
4.395508,7.877441,4.774902,0.038208,2.506775,1Mb,opencv
3.472995,6.343689,3.876892,0.023438,1.979431,1Mb,opencv
