duration_seconds,cpu0_package_joules,cpu0_core_joules,cpu0_uncore_joules,cpu0_dram_joules,video,library
2.276331,4.830017,3.358765,0.005188,1.259521,36Kb,ffmpeg
2.390882,4.911438,3.440125,0.005188,1.317017,36Kb,ffmpeg
2.231249,4.888611,3.408081,0.005188,1.244141,36Kb,ffmpeg
2.228817,4.926514,3.435730,0.005188,1.242676,36Kb,ffmpeg
2.097551,4.585571,3.248840,0.005188,1.159607,36Kb,ffmpeg
2.249295,4.906433,3.447083,0.005188,1.249084,36Kb,ffmpeg
2.195761,4.773560,3.313660,0.005188,1.210632,36Kb,ffmpeg
2.282123,4.795898,3.341370,0.005188,1.268738,36Kb,ffmpeg
10.227267,30.379944,21.405334,0.121521,6.022034,1Mb,opencv
6.956345,24.267761,18.039246,0.051758,4.109802,1Mb,opencv
9.412158,28.172302,19.886047,0.081360,5.468506,1Mb,opencv
8.691486,26.809753,19.213928,0.066406,5.056091,1Mb,opencv
8.593893,27.032043,19.460327,0.068359,5.017090,1Mb,opencv
7.260823,24.626038,18.002747,0.049377,4.209900,1Mb,opencv
8.405745,25.075012,18.559631,0.049377,4.651428,1Mb,opencv
7.791327,23.962219,18.079346,0.049377,4.377625,1Mb,opencv
8.357578,25.031921,18.475403,0.049377,4.672913,1Mb,opencv
6.991349,22.853638,17.298706,0.004517,3.945801,1Mb,opencv
8.556508,26.076904,19.497131,0.004700,4.812012,1Mb,opencv
9.718823,26.680298,19.410767,0.004700,5.405212,1Mb,opencv
14.020727,33.330627,23.419128,0.004700,7.704529,1Mb,opencv
7.260607,23.680908,17.747131,0.004700,4.099121,1Mb,opencv
14.942193,34.182251,23.728271,0.004700,8.226990,1Mb,opencv
7.671460,24.231873,18.196411,0.004700,4.315063,1Mb,opencv
7.788388,24.217834,17.961670,0.005737,4.405029,1Mb,opencv
14.321483,34.028137,24.039001,0.005737,7.924866,1Mb,opencv
12.325265,31.950867,22.788513,0.005737,6.827271,1Mb,opencv
7.584440,24.423035,18.221069,0.005737,4.283081,1Mb,opencv
11.635693,36.860168,27.984314,0.005737,6.752441,1Mb,opencv
11.392536,30.729797,22.056213,0.004333,6.362122,1Mb,opencv
9.139352,26.880066,19.687195,0.004333,5.146912,1Mb,opencv
10.537759,28.341919,20.558899,0.004333,5.851929,1Mb,opencv
8.597518,25.784180,19.040527,0.004333,4.826782,1Mb,opencv
13.012166,31.251160,22.388977,0.004333,7.175110,1Mb,opencv
8.045427,24.743774,18.404236,0.004333,4.508972,1Mb,opencv
18.546720,39.087463,26.637634,0.005127,10.177063,1Mb,opencv
6.733451,22.593445,17.049866,0.005127,3.811646,1Mb,opencv
12.280005,31.066772,22.162842,0.005127,6.810974,1Mb,opencv
8.540924,25.160034,18.557556,0.005127,4.782532,1Mb,opencv
13.149651,32.193237,22.673706,0.005127,7.234741,1Mb,opencv
8.388204,25.731689,19.130188,0.005554,4.733337,1Mb,opencv
7.724729,24.164429,17.990295,0.005554,4.347107,1Mb,opencv
7.724671,24.297424,18.273743,0.005554,4.384888,1Mb,opencv
12.789620,31.799255,22.399780,0.005554,7.081482,1Mb,opencv
9.105503,26.641785,19.331177,0.005554,5.083069,1Mb,opencv
10.231451,27.773621,20.071106,0.005554,5.695984,1Mb,opencv
7.877477,24.607483,18.216003,0.005554,4.437927,1Mb,opencv
13.565465,32.931213,23.064453,0.004272,7.513000,1Mb,opencv
8.226030,26.272461,19.527222,0.004272,4.607056,1Mb,opencv
9.208526,25.821777,18.962341,0.004272,5.125610,1Mb,opencv
7.987480,24.825745,18.344238,0.004272,4.491943,1Mb,opencv
10.939554,29.053589,20.954407,0.004272,6.085754,1Mb,opencv
7.920586,24.889832,18.501709,0.004272,4.477478,1Mb,opencv
12.866825,32.523376,23.030518,0.003601,7.157959,1Mb,opencv
8.059902,25.253906,18.872070,0.003601,4.533142,1Mb,opencv
12.743272,32.225403,22.901062,0.003601,7.107605,1Mb,opencv
7.923748,24.948914,18.441895,0.003601,4.467346,1Mb,opencv
8.493593,25.470093,18.820374,0.003601,4.747925,1Mb,opencv
10.231224,27.874512,20.330872,0.003601,5.698853,1Mb,opencv
9.412239,26.794189,19.789307,0.004944,5.301575,1Mb,opencv
7.771902,23.903015,17.977417,0.004944,4.376343,1Mb,opencv
7.973691,24.440002,18.343323,0.004944,4.470886,1Mb,opencv
13.279643,32.255737,22.881348,0.004944,7.338745,1Mb,opencv
12.306404,30.896729,22.333496,0.004944,6.816589,1Mb,opencv
26.472603,50.848083,33.530029,0.004944,14.422119,1Mb,opencv
7.816170,24.732361,18.503174,0.004944,4.418396,1Mb,opencv
12.995174,31.849670,22.392822,0.004944,7.164734,1Mb,opencv
8.079571,24.739197,18.508728,0.004944,4.549377,1Mb,opencv
7.284820,24.181030,17.906616,0.004944,4.078308,1Mb,opencv
11.536765,30.048950,21.539978,0.004944,6.421814,1Mb,opencv
14.123185,34.530029,24.026306,0.004639,7.836304,1Mb,opencv
7.159320,23.855591,17.844727,0.004639,4.057617,1Mb,opencv
9.288388,26.784546,19.483826,0.004639,5.205322,1Mb,opencv
9.354291,27.302185,19.920288,0.004639,5.220642,1Mb,opencv
14.105896,33.145142,23.223022,0.004639,7.768921,1Mb,opencv
6.875935,23.625122,17.841309,0.003662,3.913757,1Mb,opencv
7.842660,24.160278,17.967957,0.003662,4.371826,1Mb,opencv
12.589213,31.428284,22.147217,0.003662,6.941711,1Mb,opencv
14.735675,35.048950,24.684082,0.003662,8.159119,1Mb,opencv
8.997184,25.819641,18.994873,0.003662,5.012939,1Mb,opencv
8.080841,24.336670,18.133728,0.003662,4.532288,1Mb,opencv
8.184086,24.541565,18.135986,0.004700,4.560669,1Mb,opencv
7.261811,23.838318,18.012207,0.004700,4.098694,1Mb,opencv
11.824396,30.190247,21.410461,0.004700,6.586060,1Mb,opencv
14.048743,33.173645,23.162231,0.004700,7.755310,1Mb,opencv
11.682982,30.781128,22.323547,0.004700,6.503296,1Mb,opencv
9.205328,34.327148,26.665894,0.004700,5.378540,1Mb,opencv
13.511337,32.859863,23.264465,0.005066,7.519531,1Mb,opencv
12.894282,31.931702,22.620789,0.005066,7.133057,1Mb,opencv
7.876250,24.604492,18.285522,0.005066,4.401123,1Mb,opencv
13.717416,32.825745,23.223572,0.005066,7.579651,1Mb,opencv
8.387891,25.175903,18.340027,0.005066,4.702576,1Mb,opencv
8.078981,24.403381,18.264038,0.005066,4.549744,1Mb,opencv
9.259412,26.002930,18.995850,0.005493,5.168274,1Mb,opencv
7.137241,23.524841,17.867310,0.005493,4.054199,1Mb,opencv
13.106862,31.715454,22.186523,0.005493,7.245300,1Mb,opencv
8.369494,25.729065,19.107727,0.005493,4.637573,1Mb,opencv
8.270133,25.070862,18.657349,0.005493,4.674316,1Mb,opencv
14.122726,33.402588,23.707764,0.005493,7.765137,1Mb,opencv
11.239319,29.543274,21.139526,0.003601,6.289429,1Mb,opencv
13.931912,33.702881,23.855103,0.003601,7.695190,1Mb,opencv
10.333789,27.945984,20.277588,0.003601,5.771423,1Mb,opencv
9.412922,26.554810,19.628784,0.003601,5.266296,1Mb,opencv
11.777404,30.501892,21.810791,0.003601,6.547180,1Mb,opencv
8.993404,25.680359,18.911743,0.005554,5.013794,1Mb,opencv
7.502876,23.776367,17.753662,0.005554,4.255737,1Mb,opencv
12.858020,32.319153,22.797913,0.005554,7.107605,1Mb,opencv
12.366344,31.281677,22.208862,0.005554,6.875488,1Mb,opencv
11.298369,32.573853,22.954956,0.155151,6.744751,1Mb,moviepy
12.761087,50.704285,38.604797,0.360291,8.144470,1Mb,moviepy
12.604130,35.021484,24.384644,0.208374,7.488159,1Mb,moviepy
8.550168,28.027588,20.346985,0.131226,5.148804,1Mb,moviepy
7.697416,45.562195,37.736328,0.090942,4.469727,1Mb,moviepy
11.460444,34.248108,25.456665,0.062439,6.600037,1Mb,moviepy
8.287454,26.820251,19.873535,0.040527,4.796875,1Mb,moviepy
6.748480,23.406067,17.914185,0.042175,3.949280,1Mb,moviepy
7.853458,26.063538,19.425293,0.041321,4.582214,1Mb,moviepy
9.566366,27.609009,20.321838,0.021851,5.448975,1Mb,moviepy
11.701732,31.931091,23.094421,0.078857,6.748352,1Mb,moviepy
10.334388,31.110352,22.769714,0.104553,6.112061,1Mb,moviepy
10.039224,29.383606,21.626526,0.043518,5.794189,1Mb,moviepy
9.255869,29.656677,21.818359,0.042297,5.386902,1Mb,moviepy
9.763365,29.019775,21.208435,0.041809,5.647217,1Mb,moviepy
9.799971,28.359985,20.725403,0.019775,5.619873,1Mb,moviepy
11.297008,31.659973,22.675781,0.078308,6.515564,1Mb,moviepy
11.377845,31.631653,22.841309,0.068970,6.611328,1Mb,moviepy
9.298265,31.407349,23.594055,0.104004,5.649109,1Mb,moviepy
11.218000,31.410583,22.698975,0.063049,6.488403,1Mb,moviepy
10.021914,28.978455,21.080933,0.020447,5.740845,1Mb,moviepy
9.761860,28.876282,21.429688,0.039429,5.653931,1Mb,moviepy
8.963169,27.006409,19.955139,0.035583,5.154114,1Mb,moviepy
9.822263,28.902771,21.036987,0.045349,5.700989,1Mb,moviepy
9.312717,27.342224,20.091125,0.047485,5.352905,1Mb,moviepy
10.126348,29.320618,21.281006,0.041199,5.854614,1Mb,moviepy
10.017013,29.308716,21.722107,0.041687,5.790161,1Mb,moviepy
10.142629,30.295166,22.534485,0.062439,5.942932,1Mb,moviepy
9.405794,29.101257,21.426392,0.057251,5.511963,1Mb,moviepy
12.029498,32.017090,23.113586,0.046570,6.865234,1Mb,moviepy
11.503134,32.332214,23.360596,0.085510,6.692017,1Mb,moviepy
9.930100,30.144104,22.173279,0.021179,5.698669,1Mb,moviepy
10.440506,30.469849,22.349548,0.062378,6.047791,1Mb,moviepy
10.797334,31.549622,22.899231,0.078735,6.338440,1Mb,moviepy
11.198350,32.222900,23.128479,0.105408,6.561340,1Mb,moviepy
14.737595,36.645935,25.550903,0.109253,8.444641,1Mb,moviepy
8.748599,27.873840,20.559753,0.041016,5.076233,1Mb,moviepy
8.112016,25.748291,19.252502,0.022034,4.666504,1Mb,moviepy
11.973006,31.769287,22.897461,0.065186,6.851196,1Mb,moviepy
8.698113,27.338623,20.181702,0.043274,5.084412,1Mb,moviepy
9.908842,27.975830,20.493774,0.036621,5.639709,1Mb,moviepy
13.094334,33.009399,23.525696,0.067749,7.452576,1Mb,moviepy
10.171141,29.644043,21.879089,0.061035,5.902283,1Mb,moviepy
8.346354,27.094177,20.298523,0.042419,4.899414,1Mb,moviepy
11.442891,31.513245,22.559998,0.082825,6.564758,1Mb,moviepy
7.355503,25.089661,18.982727,0.042358,4.333374,1Mb,moviepy
12.282353,33.027832,23.601868,0.085266,7.078674,1Mb,moviepy
7.771230,26.076843,19.519531,0.046204,4.571167,1Mb,moviepy
14.128343,35.489807,24.885986,0.064209,8.008850,1Mb,moviepy
7.468568,25.886963,19.256348,0.041199,4.411194,1Mb,moviepy
7.365581,24.759094,18.798950,0.021484,4.242188,1Mb,moviepy
7.466177,25.319153,18.880371,0.042969,4.390442,1Mb,moviepy
8.489079,26.451721,19.531189,0.057617,4.950073,1Mb,moviepy
8.080302,26.335876,19.750854,0.046936,4.761353,1Mb,moviepy
13.202668,33.809326,24.142090,0.086670,7.540710,1Mb,moviepy
8.901414,27.402710,20.283142,0.040710,5.169800,1Mb,moviepy
7.976461,33.964966,26.806641,0.106384,5.048767,1Mb,moviepy
7.672152,26.028992,19.454895,0.043640,4.516846,1Mb,moviepy
15.971291,38.486328,26.631653,0.067261,9.044434,1Mb,moviepy
8.349890,26.518799,19.939636,0.024475,4.815247,1Mb,moviepy
8.325754,27.454102,20.612671,0.043823,4.841064,1Mb,moviepy
8.629833,26.867981,20.077759,0.021667,4.979309,1Mb,moviepy
8.252410,25.696106,19.307556,0.020081,4.742859,1Mb,moviepy
8.799146,26.614990,19.874146,0.022339,5.045837,1Mb,moviepy
13.088601,33.674316,24.020569,0.078369,7.475159,1Mb,moviepy
8.119844,26.588928,19.884277,0.044922,4.718323,1Mb,moviepy
8.349538,26.592712,20.142029,0.024292,4.825989,1Mb,moviepy
8.696581,27.034546,20.194397,0.021851,4.980103,1Mb,moviepy
12.787411,35.196045,25.353699,0.063965,7.296326,1Mb,moviepy
8.490414,27.156189,20.281067,0.021912,4.891174,1Mb,moviepy
10.853189,31.435547,22.808533,0.061890,6.258545,1Mb,moviepy
13.908715,35.689270,25.129333,0.081360,7.985291,1Mb,moviepy
8.287962,26.729858,20.044861,0.044678,4.840881,1Mb,moviepy
7.259284,25.035461,18.832886,0.043030,4.249756,1Mb,moviepy
7.979194,25.876770,19.165283,0.020752,4.559204,1Mb,moviepy
14.831799,35.899475,24.968323,0.061890,8.392761,1Mb,moviepy
7.965276,26.376953,19.821350,0.042786,4.660034,1Mb,moviepy
8.703700,27.909912,20.803467,0.056152,5.080139,1Mb,moviepy
8.879038,33.403748,25.862610,0.045654,5.204041,1Mb,moviepy
8.182649,26.372620,19.617126,0.044495,4.759521,1Mb,moviepy
8.485845,26.606018,19.890320,0.041077,4.904541,1Mb,moviepy
8.905361,27.662964,20.539917,0.042480,5.211975,1Mb,moviepy
7.672625,25.525757,19.259460,0.042603,4.474182,1Mb,moviepy
7.876880,25.801819,19.409363,0.042358,4.568237,1Mb,moviepy
7.567797,25.468323,19.242859,0.034058,4.425476,1Mb,moviepy
8.190952,26.197144,19.516418,0.023804,4.722534,1Mb,moviepy
9.104560,27.603088,20.478088,0.047546,5.249268,1Mb,moviepy
17.883379,81.325806,65.328552,0.080566,11.378357,1Mb,moviepy
10.337923,45.783081,34.880676,0.088440,6.570435,1Mb,moviepy
13.122952,114.268127,97.521606,0.148071,9.910034,1Mb,moviepy
9.500906,48.264954,39.381165,0.037354,6.090515,1Mb,moviepy
12.996525,33.728882,24.044861,0.074158,7.473816,1Mb,moviepy
8.388310,27.523499,20.495911,0.042603,4.915955,1Mb,moviepy
8.343196,26.403198,19.679932,0.022095,4.814392,1Mb,moviepy
9.457517,30.447449,22.865051,0.040039,5.509155,1Mb,moviepy
8.926043,41.600952,33.934387,0.038879,5.842590,1Mb,moviepy
8.775292,27.141846,20.263794,0.044922,5.120056,1Mb,moviepy
12.850558,33.299133,23.566223,0.064453,7.314331,1Mb,moviepy
11.911659,32.718750,23.622803,0.086914,6.885254,1Mb,moviepy
9.074431,28.033997,20.899902,0.039856,5.282471,1Mb,moviepy
13.239670,36.007874,24.922424,0.250244,7.920044,1Mb,imageio
9.576755,29.828735,21.366516,0.132568,5.781067,1Mb,imageio
8.403104,27.203430,19.667664,0.114075,5.033997,1Mb,imageio
8.888746,27.817017,20.052612,0.111267,5.306091,1Mb,imageio
8.184273,26.862671,19.520691,0.110657,4.943176,1Mb,imageio
8.797886,26.977844,19.806458,0.060547,5.096130,1Mb,imageio
8.798336,26.809875,19.869629,0.036987,5.063965,1Mb,imageio
11.051302,30.685608,22.143066,0.047791,6.300293,1Mb,imageio
9.952779,28.664429,21.024170,0.023987,5.663452,1Mb,imageio
9.896359,28.387756,20.702393,0.040405,5.701477,1Mb,imageio
12.484672,32.113403,23.029602,0.063782,7.126282,1Mb,imageio
7.875221,25.861938,19.224060,0.042175,4.606262,1Mb,imageio
8.387976,25.866699,19.077576,0.053589,4.880920,1Mb,imageio
10.432919,31.453918,22.849365,0.048035,5.965210,1Mb,imageio
8.427850,26.755615,20.004333,0.024231,4.868225,1Mb,imageio
9.405728,27.149841,20.037659,0.020508,5.346985,1Mb,imageio
9.477702,27.257446,19.955261,0.020203,5.379395,1Mb,imageio
8.317052,26.098755,19.399902,0.021179,4.753113,1Mb,imageio
11.742914,31.901917,22.971436,0.079895,6.767456,1Mb,imageio
9.633968,28.768494,21.249268,0.023804,5.532532,1Mb,imageio
8.978252,27.199951,20.000366,0.044312,5.146423,1Mb,imageio
10.133015,28.728149,21.117920,0.020996,5.766846,1Mb,imageio
8.092236,26.683228,19.797241,0.039734,4.684448,1Mb,imageio
8.886482,27.193481,20.063110,0.040527,5.137939,1Mb,imageio
9.309660,28.345947,20.495178,0.056946,5.400024,1Mb,imageio
10.028622,28.642334,20.810852,0.022339,5.698303,1Mb,imageio
8.696194,27.402466,20.507141,0.064148,5.113708,1Mb,imageio
9.411424,27.647522,20.195374,0.020935,5.358337,1Mb,imageio
11.048536,30.607239,22.181091,0.064636,6.363953,1Mb,imageio
8.492808,26.834229,19.938965,0.041992,4.939697,1Mb,imageio
12.586439,32.355591,23.333557,0.077759,7.203186,1Mb,imageio
19.549706,42.779114,29.248413,0.091187,10.996094,1Mb,imageio
9.919851,28.351929,20.621704,0.041748,5.660095,1Mb,imageio
7.481669,24.590454,18.506592,0.020081,4.330322,1Mb,imageio
7.713904,25.199341,18.955139,0.043213,4.521057,1Mb,imageio
10.214151,29.150635,21.173767,0.060303,5.858398,1Mb,imageio
9.639466,28.171021,20.752747,0.056702,5.571350,1Mb,imageio
8.730685,26.800903,19.873291,0.047058,5.041565,1Mb,imageio
8.147348,25.385803,18.944153,0.022827,4.671570,1Mb,imageio
9.043785,27.136536,19.917542,0.042297,5.259827,1Mb,imageio
13.901163,34.305786,24.061646,0.062134,7.864929,1Mb,imageio
9.002827,26.979980,19.798218,0.041870,5.176697,1Mb,imageio
8.075951,25.767639,19.165405,0.058350,4.703796,1Mb,imageio
12.942038,33.630676,23.672363,0.071106,7.385925,1Mb,imageio
8.436853,26.479431,19.762756,0.020630,4.864380,1Mb,imageio
12.941357,33.095642,23.260559,0.063660,7.353271,1Mb,imageio
7.724560,25.619141,19.139709,0.020691,4.457520,1Mb,imageio
13.860410,35.028992,24.679688,0.043274,7.834106,1Mb,imageio
8.037214,26.257935,19.559998,0.035278,4.630310,1Mb,imageio
8.258273,26.013123,19.452271,0.022095,4.731445,1Mb,imageio
8.524162,26.465271,19.557800,0.022095,4.829163,1Mb,imageio
8.630013,26.326294,19.577759,0.022095,4.892700,1Mb,imageio
7.430910,24.328735,18.500610,0.022095,4.212769,1Mb,imageio
12.898729,32.522156,23.297546,0.022095,7.158142,1Mb,imageio
13.199935,33.357727,23.896423,0.015259,7.377197,1Mb,imageio
7.467268,25.092773,18.870300,0.015259,4.282410,1Mb,imageio
11.870207,31.272522,22.502136,0.015259,6.619812,1Mb,imageio
9.110107,27.231750,20.261414,0.015259,5.159668,1Mb,imageio
16.477443,44.818054,32.642578,0.015259,9.294250,1Mb,imageio
8.922774,27.491272,20.414734,0.015259,5.045105,1Mb,imageio
12.568813,32.138184,23.013245,0.014954,7.022400,1Mb,imageio
14.021097,34.502625,24.624329,0.014954,7.779968,1Mb,imageio
9.839546,27.968445,20.580688,0.014954,5.547913,1Mb,imageio
10.183943,28.487122,20.898438,0.014954,5.704834,1Mb,imageio
8.009215,26.074524,19.421814,0.014954,4.564575,1Mb,imageio
7.471504,24.489075,18.460205,0.014954,4.300049,1Mb,imageio
13.196230,33.169739,23.523438,0.014954,7.337708,1Mb,imageio
8.211415,26.524963,19.750793,0.014954,4.679016,1Mb,imageio
11.468896,47.721680,36.409668,0.014954,6.510742,1Mb,imageio
9.072566,58.577454,48.587036,0.014954,5.492859,1Mb,imageio
8.078782,74.371643,64.313965,0.014954,4.815308,1Mb,imageio
8.387580,87.963440,75.778748,0.116211,6.363037,1Mb,imageio
11.214203,32.353149,23.735107,0.010986,6.343689,1Mb,imageio
7.559368,24.870117,18.927979,0.010986,4.316833,1Mb,imageio
12.431468,31.748901,22.660461,0.010986,6.931213,1Mb,imageio
8.952342,27.059448,19.905090,0.010986,5.070374,1Mb,imageio
11.307574,30.496887,21.981201,0.010986,6.320435,1Mb,imageio
13.034666,33.653870,23.988281,0.005737,7.289062,1Mb,imageio
8.640091,26.275940,19.571167,0.005737,4.894043,1Mb,imageio
9.064620,26.602600,19.715637,0.005737,5.128906,1Mb,imageio
7.398955,23.789490,17.885803,0.005737,4.216797,1Mb,imageio
11.870565,30.697937,22.242188,0.005737,6.625977,1Mb,imageio
8.133781,25.813538,19.098633,0.005737,4.626587,1Mb,imageio
13.864538,34.197815,24.147705,0.004456,7.694885,1Mb,imageio
8.593894,35.623657,23.037537,3.355774,7.580139,1Mb,imageio
8.389896,35.929382,23.957153,2.412720,7.110291,1Mb,imageio
8.489286,32.526917,23.989990,0.411560,5.256897,1Mb,imageio
10.230375,52.395081,40.976501,1.113220,7.248291,1Mb,imageio
8.286066,27.787354,20.226135,0.059814,4.918030,1Mb,imageio
8.285370,26.697754,19.309692,0.064392,4.890625,1Mb,imageio
8.746244,27.374451,19.916626,0.068726,5.135925,1Mb,imageio
12.211271,33.361633,23.313477,0.101257,7.119995,1Mb,imageio
10.652423,30.513428,21.950256,0.035522,6.073730,1Mb,imageio
7.569966,24.637878,18.680359,0.035522,4.320618,1Mb,imageio
13.917434,33.995300,24.406616,0.035522,7.781311,1Mb,imageio
8.998736,26.629089,19.848206,0.035522,5.063049,1Mb,imageio
9.721921,28.482788,20.778381,0.004272,5.488281,1Mb,imageio
7.777848,24.931641,18.868896,0.004272,4.441284,1Mb,imageio
7.398596,24.284302,18.155762,0.004272,4.202881,1Mb,imageio
11.016126,29.555054,21.265686,0.004272,6.151550,1Mb,imageio
6.677702,17.412659,11.824402,0.123413,4.024963,1Mb,ffmpeg
11.571977,25.431763,16.385010,0.202148,6.855713,1Mb,ffmpeg
6.592852,17.083862,11.507996,0.117371,3.960510,1Mb,ffmpeg
6.721659,17.170166,11.521851,0.119019,4.018311,1Mb,ffmpeg
7.133773,17.656433,11.933472,0.097900,4.223816,1Mb,ffmpeg
9.924713,22.127319,14.362366,0.140991,5.827271,1Mb,ffmpeg
7.262745,17.362305,11.901855,0.092712,4.213257,1Mb,ffmpeg
11.664987,24.104187,16.003540,0.081116,6.621521,1Mb,ffmpeg
7.877282,18.340454,12.520020,0.048401,4.489624,1Mb,ffmpeg
6.000164,14.946533,10.377991,0.036072,3.442810,1Mb,ffmpeg
6.068810,14.967224,10.491699,0.022827,3.456665,1Mb,ffmpeg
7.343475,16.483459,11.298340,0.023193,4.136963,1Mb,ffmpeg
9.838966,19.743225,13.059814,0.023926,5.467896,1Mb,ffmpeg
7.155555,16.875732,11.646790,0.020752,4.059326,1Mb,ffmpeg
6.238629,15.326050,10.656921,0.041992,3.595154,1Mb,ffmpeg
6.617323,15.744568,10.851562,0.020630,3.760437,1Mb,ffmpeg
6.976422,16.159424,11.059387,0.020935,3.954224,1Mb,ffmpeg
9.729098,19.992188,13.240479,0.035583,5.453491,1Mb,ffmpeg
7.831404,17.406921,11.711487,0.046204,4.449402,1Mb,ffmpeg
10.168152,21.206604,14.115784,0.065796,5.785461,1Mb,ffmpeg
7.057145,17.107605,11.866821,0.042053,4.067505,1Mb,ffmpeg
6.049509,14.448486,9.948608,0.042542,3.461853,1Mb,ffmpeg
9.273632,27.287292,20.137695,0.086853,5.612427,1Mb,ffmpeg
7.000376,16.331421,11.295227,0.021667,3.974548,1Mb,ffmpeg
6.346642,15.205322,10.575073,0.021851,3.598450,1Mb,ffmpeg
10.184894,21.425842,14.357178,0.080139,5.797119,1Mb,ffmpeg
7.465429,17.457581,12.030334,0.046448,4.270508,1Mb,ffmpeg
8.696916,18.336548,12.405579,0.022156,4.867371,1Mb,ffmpeg
10.025998,20.070374,13.413086,0.022766,5.585022,1Mb,ffmpeg
6.826529,17.244690,12.201416,0.061523,4.000793,1Mb,ffmpeg
6.913566,16.137085,11.096191,0.022339,3.923950,1Mb,ffmpeg
6.713469,16.098999,11.113159,0.021973,3.818420,1Mb,ffmpeg
7.065907,16.612915,11.320923,0.058105,4.052246,1Mb,ffmpeg
6.760589,16.267395,11.247192,0.023499,3.849182,1Mb,ffmpeg
9.497177,19.762695,13.135498,0.022888,5.302307,1Mb,ffmpeg
5.920453,14.859070,10.470764,0.024048,3.386475,1Mb,ffmpeg
5.634747,14.786194,10.374756,0.020691,3.224182,1Mb,ffmpeg
6.139930,15.230164,10.542725,0.042175,3.560730,1Mb,ffmpeg
8.082094,17.797363,12.069885,0.021362,4.541260,1Mb,ffmpeg
6.989421,16.202942,11.131714,0.020813,3.942200,1Mb,ffmpeg
6.305356,15.250305,10.520203,0.021545,3.574341,1Mb,ffmpeg
5.353727,13.774902,9.563416,0.034424,3.077454,1Mb,ffmpeg
5.788672,14.443115,10.065918,0.022339,3.311401,1Mb,ffmpeg
6.151997,15.346008,10.648621,0.025269,3.498108,1Mb,ffmpeg
9.596741,19.786682,13.060608,0.045410,5.387817,1Mb,ffmpeg
6.340167,15.490723,10.684021,0.041870,3.639954,1Mb,ffmpeg
5.620511,14.016968,9.671753,0.021851,3.195801,1Mb,ffmpeg
12.284721,27.308167,18.248230,0.043579,6.802124,1Mb,ffmpeg
6.339274,16.548157,11.674683,0.042725,3.672363,1Mb,ffmpeg
6.755647,16.521729,11.573975,0.056519,3.936035,1Mb,ffmpeg
9.616841,19.477600,12.968079,0.023132,5.370361,1Mb,ffmpeg
6.429197,15.503723,10.743408,0.045776,3.716248,1Mb,ffmpeg
6.918143,15.981018,11.117676,0.021179,3.932983,1Mb,ffmpeg
6.333889,15.009949,10.515869,0.021057,3.592896,1Mb,ffmpeg
6.806444,16.401855,11.322327,0.042542,3.889465,1Mb,ffmpeg
12.181960,24.404541,16.157104,0.064026,6.847717,1Mb,ffmpeg
7.972410,21.136475,15.545471,0.043274,4.290405,1Mb,ffmpeg
6.744507,58.040100,50.168701,0.035645,4.025635,1Mb,ffmpeg
11.741680,97.055420,83.406738,0.087280,8.674316,1Mb,ffmpeg
10.247445,32.793884,23.392273,0.065369,6.282776,1Mb,ffmpeg
11.760230,24.747009,16.337280,0.065063,6.655273,1Mb,ffmpeg
9.194715,20.796387,13.992310,0.040405,5.220337,1Mb,ffmpeg
5.839762,14.865967,10.350342,0.044128,3.379944,1Mb,ffmpeg
7.175202,32.880188,26.572388,0.033997,4.600769,1Mb,ffmpeg
6.942244,16.159058,10.975464,0.022827,3.900574,1Mb,ffmpeg
10.440226,21.678406,14.472351,0.070312,5.908264,1Mb,ffmpeg
5.623465,15.102051,10.636353,0.039978,3.293579,1Mb,ffmpeg
6.434467,15.593323,10.733337,0.043457,3.689331,1Mb,ffmpeg
12.183443,24.436768,15.944946,0.060730,6.862732,1Mb,ffmpeg
6.411556,15.869141,10.980103,0.021790,3.658264,1Mb,ffmpeg
8.720091,18.628479,12.560730,0.020813,4.858337,1Mb,ffmpeg
11.561411,23.631104,15.486633,0.058105,6.524292,1Mb,ffmpeg
10.742970,22.908325,15.285400,0.088074,6.144409,1Mb,ffmpeg
6.745879,16.292297,11.263184,0.040100,3.877808,1Mb,ffmpeg
9.615147,19.549133,13.142822,0.021790,5.335022,1Mb,ffmpeg
12.073612,23.667175,15.591858,0.041748,6.726196,1Mb,ffmpeg
6.547223,16.235779,11.352173,0.043274,3.803955,1Mb,ffmpeg
6.650916,16.095154,11.212952,0.056458,3.844604,1Mb,ffmpeg
6.605594,15.772827,10.980652,0.024719,3.758850,1Mb,ffmpeg
9.683098,20.212158,13.491699,0.045410,5.437195,1Mb,ffmpeg
6.420584,15.714294,10.884583,0.022400,3.634399,1Mb,ffmpeg
5.528461,14.581665,10.216675,0.040649,3.189941,1Mb,ffmpeg
6.749090,15.809387,10.907104,0.020142,3.807800,1Mb,ffmpeg
7.701059,17.596863,11.893677,0.040771,4.389160,1Mb,ffmpeg
6.511886,16.059631,11.108093,0.040588,3.760925,1Mb,ffmpeg
12.173311,24.759766,16.258545,0.060852,6.827637,1Mb,ffmpeg
6.543311,16.371094,11.426208,0.047180,3.806274,1Mb,ffmpeg
10.434345,21.682861,14.383118,0.063843,5.891724,1Mb,ffmpeg
6.645477,16.363464,11.349792,0.041382,3.818237,1Mb,ffmpeg
8.507098,18.225708,12.226562,0.021362,4.749817,1Mb,ffmpeg
