compute_time,download_size,download_time,image,library,upload_size,upload_time
0.00184,508,0.774523,500b,wand,423,0.40706
0.00182,508,0.774843,500b,wand,423,0.407027
0.001863,508,0.875026,500b,wand,423,0.407084
0.001852,508,0.77359,500b,wand,423,0.406884
0.001846,508,0.776718,500b,wand,423,0.40685
0.001836,508,0.876219,500b,wand,423,0.407195
0.001842,508,0.880276,500b,wand,423,0.407039
0.001847,508,0.771284,500b,wand,423,0.406758
0.001873,508,0.878031,500b,wand,423,0.407257
0.001854,508,0.774915,500b,wand,423,0.407022
0.001847,508,0.773276,500b,wand,423,0.406974
0.00188,508,0.775825,500b,wand,423,0.406633
0.001855,508,0.777741,500b,wand,423,0.406984
0.001841,508,0.776299,500b,wand,423,0.406748
0.001865,508,0.872658,500b,wand,423,0.40685
0.001854,508,0.775324,500b,wand,423,0.407144
0.001862,508,0.77491,500b,wand,423,0.406559
0.00182,508,0.777808,500b,wand,423,0.406852
0.00187,508,0.776361,500b,wand,423,0.406917
0.001844,508,0.668793,500b,wand,423,0.406905
0.001862,508,0.772705,500b,wand,423,0.406706
0.001928,508,0.773407,500b,wand,423,0.509635
0.001861,508,0.775461,500b,wand,423,0.342851
0.001935,508,0.838732,500b,wand,423,0.406323
0.001875,508,0.777396,500b,wand,423,0.407018
0.001835,508,0.778482,500b,wand,423,0.407013
0.00186,508,0.775256,500b,wand,423,0.407131
0.001843,508,0.875478,500b,wand,423,0.407137
0.001876,508,0.779061,500b,wand,423,0.406927
0.001846,508,0.774563,500b,wand,423,0.406801
0.001877,508,0.773586,500b,wand,423,0.406648
0.001867,508,0.774505,500b,wand,423,0.406929
0.001851,508,0.77369,500b,wand,423,0.406694
0.001854,508,0.778435,500b,wand,423,0.407014
0.001872,508,0.875454,500b,wand,423,0.406889
0.001839,508,0.773936,500b,wand,423,0.407039
0.001874,508,0.777013,500b,wand,423,0.407029
0.001825,508,0.674171,500b,wand,423,0.407307
0.001839,508,0.745017,500b,wand,423,0.407004
0.001852,508,0.674566,500b,wand,423,0.407117
0.001872,508,0.774495,500b,wand,423,0.40679
0.001946,508,0.849467,500b,wand,423,0.4071
0.001861,508,0.771386,500b,wand,423,0.509442
0.001956,508,0.679783,500b,wand,423,0.297955
0.001978,508,0.671935,500b,wand,423,0.406605
0.001874,508,0.773622,500b,wand,423,0.40656
0.001858,508,0.778134,500b,wand,423,0.406855
0.001861,508,0.779144,500b,wand,423,0.406852
0.001869,508,0.774656,500b,wand,423,0.406801
0.001858,508,0.881423,500b,wand,423,0.407148
0.001871,508,0.77889,500b,wand,423,0.406568
0.001836,508,0.772876,500b,wand,423,0.406954
0.001888,508,0.776066,500b,wand,423,0.406045
0.001868,508,0.878741,500b,wand,423,0.407075
0.001863,508,0.776953,500b,wand,423,0.407322
0.001872,508,0.769258,500b,wand,423,0.407126
0.001868,508,0.881175,500b,wand,423,0.40384
0.00186,508,0.774916,500b,wand,423,0.406367
0.001876,508,0.77628,500b,wand,423,0.612033
0.001864,508,0.770573,500b,wand,423,0.407102
0.001948,508,0.780989,500b,wand,423,0.405585
0.001889,508,0.777146,500b,wand,423,0.406912
0.11106,508,0.863848,500b,pygame,970,0.399372
0.111192,508,0.777878,500b,pygame,970,0.400196
0.110919,508,0.776369,500b,pygame,970,0.358031
0.111327,508,0.818207,500b,pygame,970,0.399846
0.123946,508,0.672444,500b,pygame,970,0.489733
0.111128,508,0.775193,500b,pygame,970,0.399597
0.110912,508,0.776085,500b,pygame,970,0.400083
0.111268,508,0.874024,500b,pygame,970,0.479958
0.123536,508,0.79838,500b,pygame,970,0.38741
0.111093,508,0.776823,500b,pygame,970,0.400077
0.110915,508,0.773968,500b,pygame,970,0.400274
0.111218,508,0.983342,500b,pygame,970,0.503083
0.110967,508,0.773624,500b,pygame,970,0.400228
0.111271,508,0.774985,500b,pygame,970,0.400196
0.110987,508,0.878906,500b,pygame,970,0.399899
0.110971,508,0.777035,500b,pygame,970,0.502556
0.111249,508,0.774616,500b,pygame,970,0.502428
0.111186,508,0.772918,500b,pygame,970,0.503329
0.110973,508,0.671705,500b,pygame,970,0.502749
0.111058,508,0.772591,500b,pygame,970,0.400432
0.111143,508,0.771616,500b,pygame,970,0.502511
0.13088,508,0.777489,500b,pygame,970,0.482736
0.110903,508,0.675873,500b,pygame,970,0.400401
0.128463,508,0.770973,500b,pygame,970,0.48593
0.111105,508,0.773134,500b,pygame,970,0.400045
0.111175,508,0.879493,500b,pygame,970,0.502583
0.123307,508,0.773987,500b,pygame,970,0.490139
0.111208,508,0.777768,500b,pygame,970,0.502385
0.111219,508,0.777661,500b,pygame,970,0.400032
0.111278,508,0.775965,500b,pygame,970,0.502476
0.111072,508,0.749662,500b,pygame,970,0.502663
0.125517,508,0.778232,500b,pygame,970,0.48799
0.124333,508,0.773634,500b,pygame,970,0.38711
0.111152,508,0.751958,500b,pygame,970,0.399292
0.111367,508,0.775705,500b,pygame,970,0.502102
0.111096,508,0.776997,500b,pygame,970,0.429617
0.124903,508,0.746914,500b,pygame,970,0.488742
0.111406,508,0.7748,500b,pygame,970,0.504015
0.131241,508,0.87274,500b,pygame,970,0.584741
0.127296,508,0.773064,500b,pygame,970,0.430825
0.111058,508,0.727916,500b,pygame,970,0.487841
0.111058,508,0.684154,500b,pygame,970,0.400171
0.111277,508,0.775101,500b,pygame,970,0.400223
0.13056,508,0.773318,500b,pygame,970,0.585599
0.111459,508,0.777211,500b,pygame,970,0.399797
0.110936,508,0.775826,500b,pygame,970,0.400234
0.111112,508,0.773033,500b,pygame,970,0.502643
0.110894,508,0.669981,500b,pygame,970,0.400317
0.110989,508,0.780361,500b,pygame,970,0.399867
0.111117,508,0.877496,500b,pygame,970,0.400338
0.111053,508,0.779545,500b,pygame,970,0.604774
0.111029,508,0.774748,500b,pygame,970,0.479686
0.111086,508,0.800841,500b,pygame,970,0.40002
0.110969,508,0.776762,500b,pygame,970,0.502651
0.123967,508,0.874095,500b,pygame,970,0.592321
0.129294,508,0.881598,500b,pygame,970,0.38164
0.111185,508,0.775167,500b,pygame,970,0.399995
0.111072,508,0.775373,500b,pygame,970,0.60543
0.110991,508,0.774746,500b,pygame,970,0.335513
0.111284,508,0.736798,500b,pygame,970,0.480388
0.110775,508,0.69806,500b,pygame,970,0.502991
0.111225,508,0.777647,500b,pygame,970,0.604639
0.11091,508,0.776382,500b,pygame,970,0.401183
0.126225,508,0.77729,500b,pygame,970,0.487633
0.116572,508,0.777545,500b,pygame,970,0.394851
0.111336,508,0.879303,500b,pygame,970,0.4
0.11107,508,0.874903,500b,pygame,970,0.400205
0.111125,508,0.777801,500b,pygame,970,0.499928
0.111123,508,0.775432,500b,pygame,970,0.4002
0.129189,508,0.775618,500b,pygame,970,0.382023
0.133758,508,0.777595,500b,pygame,970,0.479571
0.111032,508,0.7787,500b,pygame,970,0.501605
0.111166,508,0.771905,500b,pygame,970,0.400136
0.111078,508,0.77374,500b,pygame,970,0.502139
0.111181,508,0.777287,500b,pygame,970,0.502337
0.111094,508,0.779572,500b,pygame,970,0.502417
0.11101,508,0.772844,500b,pygame,970,0.400439
0.111282,508,0.770845,500b,pygame,970,0.399877
0.124193,508,0.777697,500b,pygame,970,0.489259
0.126612,508,0.777589,500b,pygame,970,0.384448
0.129062,508,0.880944,500b,pygame,970,0.382142
0.111161,508,0.777864,500b,pygame,970,0.501889
0.133755,508,0.876883,500b,pygame,970,0.377546
0.111223,508,0.775421,500b,pygame,970,0.399994
0.111272,508,0.777692,500b,pygame,970,0.399947
0.124812,508,0.879129,500b,pygame,970,0.488031
0.132071,508,0.774175,500b,pygame,970,0.481851
0.111025,508,0.572836,500b,pygame,970,0.400311
0.125887,508,0.878962,500b,pygame,970,0.385486
0.111289,508,0.674879,500b,pygame,970,0.502468
0.110776,508,0.77957,500b,pygame,970,0.400572
0.11117,508,0.774683,500b,pygame,970,0.400063
0.111134,508,0.77477,500b,pygame,970,0.399761
0.111084,508,0.874141,500b,pygame,970,0.400138
0.111174,508,0.776174,500b,pygame,970,0.39993
0.120407,508,0.774286,500b,pygame,970,0.493059
0.126801,508,0.775623,500b,pygame,970,0.487392
0.111147,508,0.77161,500b,pygame,970,0.40019
0.130277,508,0.77926,500b,pygame,970,0.484053
0.111205,508,0.776572,500b,pygame,970,0.400075
0.000256,508,0.767355,500b,opencv,1216,0.408659
0.000256,508,0.876864,500b,opencv,1216,0.408563
0.000255,508,0.768449,500b,opencv,1216,0.408397
0.000254,508,0.874777,500b,opencv,1216,0.408357
0.000257,508,0.777311,500b,opencv,1216,0.408192
0.000273,508,0.775353,500b,opencv,1216,0.408558
0.000258,508,0.77797,500b,opencv,1216,0.408315
0.000251,508,0.774597,500b,opencv,1216,0.407578
0.000279,508,0.777796,500b,opencv,1216,0.408711
0.000273,508,0.775158,500b,opencv,1216,0.510721
0.000252,508,0.880719,500b,opencv,1216,0.408914
0.000254,508,0.774864,500b,opencv,1216,0.408628
0.000255,508,0.77394,500b,opencv,1216,0.408473
0.000254,508,0.775396,500b,opencv,1216,0.40837
0.000329,508,0.778449,500b,opencv,1216,0.408583
0.000252,508,0.774093,500b,opencv,1216,0.408482
0.000254,508,0.776464,500b,opencv,1216,0.408605
0.000255,508,0.774495,500b,opencv,1216,0.408602
0.000259,508,0.773691,500b,opencv,1216,0.409141
0.000254,508,0.977435,500b,opencv,1216,2.763397
0.00026,508,0.776347,500b,opencv,1216,0.408755
0.000255,508,0.773935,500b,opencv,1216,0.408603
0.000251,508,0.774773,500b,opencv,1216,0.408515
0.000253,508,0.877406,500b,opencv,1216,0.408379
0.000252,508,0.778293,500b,opencv,1216,0.613267
0.000295,508,0.878184,500b,opencv,1216,0.408454
0.000254,508,0.675471,500b,opencv,1216,0.511042
0.000254,508,0.775835,500b,opencv,1216,0.416642
0.000257,508,0.869673,500b,opencv,1216,0.408474
0.000254,508,0.878118,500b,opencv,1216,0.408222
0.000258,508,0.774019,500b,opencv,1216,0.408484
0.000258,508,0.779456,500b,opencv,1216,0.408583
0.000255,508,0.773405,500b,opencv,1216,0.408425
0.000255,508,0.774993,500b,opencv,1216,0.408527
0.000256,508,0.772973,500b,opencv,1216,0.408851
0.000258,508,0.676462,500b,opencv,1216,0.408765
0.000273,508,0.849717,500b,opencv,1216,0.408711
0.000254,508,0.879845,500b,opencv,1216,0.408957
0.000262,508,0.876775,500b,opencv,1216,0.408636
0.000256,508,0.955106,500b,opencv,1216,0.407657
0.000256,508,0.77805,500b,opencv,1216,0.511142
0.000252,508,0.776469,500b,opencv,1216,0.408994
0.000266,508,0.776323,500b,opencv,1216,0.409077
0.00031,508,0.775184,500b,opencv,1216,0.408473
0.000253,508,0.777756,500b,opencv,1216,0.34125
0.000254,508,0.742744,500b,opencv,1216,0.334225
0.000262,508,0.848399,500b,opencv,1216,0.408614
0.000254,508,0.674951,500b,opencv,1216,0.409345
0.000258,508,0.772234,500b,opencv,1216,0.408332
0.000256,508,0.87448,500b,opencv,1216,0.510843
0.000258,508,0.776277,500b,opencv,1216,0.408862
0.000252,508,0.775301,500b,opencv,1216,0.510854
0.000275,508,0.775424,500b,opencv,1216,0.408543
0.000254,508,0.878218,500b,opencv,1216,0.357648
0.00026,508,0.929937,500b,opencv,1216,0.409082
0.000301,508,0.772652,500b,opencv,1216,0.407736
0.000273,508,0.773232,500b,opencv,1216,0.408582
0.000259,508,0.775487,500b,opencv,1216,0.408478
0.000257,508,0.77409,500b,opencv,1216,0.408576
0.000249,508,0.778794,500b,opencv,1216,0.408921
0.000253,508,0.878022,500b,opencv,1216,0.408021
0.000254,508,0.775908,500b,opencv,1216,0.408448
0.000256,508,0.77822,500b,opencv,1216,0.303332
0.000253,508,0.778316,500b,opencv,1216,0.408896
0.000255,508,0.777744,500b,opencv,1216,0.408671
0.000258,508,0.775914,500b,opencv,1216,0.408649
0.00027,508,0.779079,500b,opencv,1216,0.408631
0.000256,508,0.878428,500b,opencv,1216,0.408958
0.000273,508,0.775669,500b,opencv,1216,0.408462
0.000258,508,0.776745,500b,opencv,1216,0.408542
0.000252,508,0.774544,500b,opencv,1216,0.408364
0.000253,508,0.777595,500b,opencv,1216,0.408833
0.000263,508,0.978172,500b,opencv,1216,0.510925
0.000256,508,0.772336,500b,opencv,1216,0.408509
0.000297,508,0.774609,500b,opencv,1216,0.408659
0.000261,508,0.775599,500b,opencv,1216,0.408574
0.000253,508,0.777842,500b,opencv,1216,0.40836
0.000253,508,0.774462,500b,opencv,1216,0.40895
0.000253,508,0.672646,500b,opencv,1216,0.408489
0.000252,508,0.774506,500b,opencv,1216,0.408649
0.000259,508,0.675888,500b,opencv,1216,0.408216
0.000258,508,0.777971,500b,opencv,1216,0.51119
0.000274,508,0.777982,500b,opencv,1216,0.479776
0.000253,508,0.806838,500b,opencv,1216,0.510658
0.000253,508,0.774323,500b,opencv,1216,0.408107
0.000253,508,0.875859,500b,opencv,1216,0.408688
0.000251,508,0.778971,500b,opencv,1216,0.408788
0.000258,508,0.775324,500b,opencv,1216,0.408583
0.000254,508,0.879425,500b,opencv,1216,0.511153
0.000305,508,0.777347,500b,opencv,1216,0.4086
0.000257,508,0.778421,500b,opencv,1216,0.408662
0.000256,508,0.775077,500b,opencv,1216,0.4087
0.000381,508,0.777303,500b,opencv,1216,0.408187
0.000254,508,0.875357,500b,opencv,1216,0.409277
0.000257,508,0.7676,500b,opencv,1216,0.408825
0.000254,508,0.7745,500b,opencv,1216,0.40799
0.000261,508,0.878049,500b,opencv,1216,0.408588
0.000252,508,0.773053,500b,opencv,1216,0.511794
0.000262,508,0.77607,500b,opencv,1216,0.40844
0.000275,508,0.674843,500b,opencv,1216,0.408408
0.181021,15737107,6.974876,15Mb,pillow,1306,0.617641
0.180904,15737107,7.706979,15Mb,pillow,1306,0.420261
0.180542,15737107,7.588941,15Mb,pillow,1306,0.472231
0.179722,15737107,6.920446,15Mb,pillow,1306,0.534653
0.179793,15737107,8.817689,15Mb,pillow,1306,0.479751
0.181141,15737107,8.418998,15Mb,pillow,1306,0.470548
0.180302,15737107,6.773288,15Mb,pillow,1306,0.478205
0.179705,15737107,7.206544,15Mb,pillow,1306,0.391711
0.179556,15737107,6.771722,15Mb,pillow,1306,0.541965
0.180043,15737107,7.225804,15Mb,pillow,1306,0.433911
0.179837,15737107,8.760601,15Mb,pillow,1306,0.639103
0.180451,15737107,6.821626,15Mb,pillow,1306,0.532355
0.17956,15737107,6.596601,15Mb,pillow,1306,0.553234
0.181936,15737107,7.220326,15Mb,pillow,1306,0.647067
0.17987,15737107,6.751016,15Mb,pillow,1306,0.399444
0.181369,15737107,10.220911,15Mb,pillow,1306,0.507272
0.179865,15737107,7.618757,15Mb,pillow,1306,0.508955
0.179958,15737107,7.676378,15Mb,pillow,1306,0.395152
0.180404,15737107,10.389821,15Mb,pillow,1306,0.444119
0.180063,15737107,7.107638,15Mb,pillow,1306,0.507294
0.181411,15737107,9.033557,15Mb,pillow,1306,0.56624
0.180272,15737107,9.459692,15Mb,pillow,1306,0.453048
0.17999,15737107,10.335594,15Mb,pillow,1306,0.565032
0.17961,15737107,7.500863,15Mb,pillow,1306,0.417773
0.179776,15737107,7.173798,15Mb,pillow,1306,0.590048
0.179986,15737107,5.49272,15Mb,pillow,1306,0.526654
0.180207,15737107,9.399944,15Mb,pillow,1306,0.520476
0.179628,15737107,6.044269,15Mb,pillow,1306,0.441241
0.180713,15737107,8.167661,15Mb,pillow,1306,0.515557
0.181869,15737107,10.376541,15Mb,pillow,1306,0.454124
0.180426,15737107,6.958915,15Mb,pillow,1306,0.427314
0.179673,15737107,7.353708,15Mb,pillow,1306,0.612233
0.182885,15737107,10.010273,15Mb,pillow,1306,0.414063
0.179829,15737107,7.027241,15Mb,pillow,1306,0.463032
0.179916,15737107,7.178717,15Mb,pillow,1306,0.483772
0.179812,15737107,6.990134,15Mb,pillow,1306,0.465387
0.180858,15737107,7.19051,15Mb,pillow,1306,0.469293
0.180217,15737107,7.194118,15Mb,pillow,1306,0.573105
0.181854,15737107,6.374436,15Mb,pillow,1306,0.462133
0.179757,15737107,6.643762,15Mb,pillow,1306,0.502161
0.180313,15737107,6.385359,15Mb,pillow,1306,0.355513
0.180032,15737107,6.555713,15Mb,pillow,1306,0.489981
0.181708,15737107,8.232075,15Mb,pillow,1306,0.549859
0.179648,15737107,8.860978,15Mb,pillow,1306,0.539791
0.180295,15737107,7.601966,15Mb,pillow,1306,0.465195
0.179696,15737107,5.548512,15Mb,pillow,1306,0.576994
0.181576,15737107,7.231413,15Mb,pillow,1306,0.528209
0.18008,15737107,6.930073,15Mb,pillow,1306,0.52367
0.182193,15737107,7.03898,15Mb,pillow,1306,0.617817
0.181723,15737107,10.291255,15Mb,pillow,1306,0.441623
0.181793,15737107,7.683771,15Mb,pillow,1306,0.54854
0.180705,15737107,6.507602,15Mb,pillow,1306,0.43552
0.181759,15737107,6.750196,15Mb,pillow,1306,0.396826
0.179637,15737107,10.249823,15Mb,pillow,1306,0.404567
0.179791,15737107,5.160985,15Mb,pillow,1306,0.590837
0.180241,15737107,6.29414,15Mb,pillow,1306,0.446676
0.182143,15737107,6.560283,15Mb,pillow,1306,0.589327
0.180728,15737107,6.579449,15Mb,pillow,1306,0.468512
0.181768,15737107,5.055867,15Mb,pillow,1306,0.450739
0.181797,15737107,6.576541,15Mb,pillow,1306,0.466714
0.180265,15737107,6.571578,15Mb,pillow,1306,0.475438
0.180017,15737107,6.396134,15Mb,pillow,1306,0.447699
0.180017,15737107,5.780569,15Mb,pillow,1306,0.552474
0.179829,15737107,6.633422,15Mb,pillow,1306,0.41369
0.179876,15737107,6.463578,15Mb,pillow,1306,0.580811
0.179616,15737107,6.752595,15Mb,pillow,1306,0.596746
0.179567,15737107,6.236704,15Mb,pillow,1306,0.399716
0.179843,15737107,6.849009,15Mb,pillow,1306,0.399897
0.180217,15737107,9.504324,15Mb,pillow,1306,0.383436
0.180849,15737107,15.229475,15Mb,pillow,1306,0.379217
0.180545,15737107,6.038409,15Mb,pillow,1306,0.55246
0.182554,15737107,10.366814,15Mb,pillow,1306,0.461172
0.182484,15737107,8.242276,15Mb,pillow,1306,0.497433
0.180916,15737107,7.081697,15Mb,pillow,1306,0.467219
0.179812,15737107,6.996665,15Mb,pillow,1306,0.458884
0.180426,15737107,7.012343,15Mb,pillow,1306,0.440866
0.179811,15737107,9.574277,15Mb,pillow,1306,0.443968
0.179794,15737107,6.964192,15Mb,pillow,1306,0.450699
0.181876,15737107,6.887232,15Mb,pillow,1306,0.465916
0.18017,15737107,9.039733,15Mb,pillow,1306,0.465301
0.180601,15737107,9.53802,15Mb,pillow,1306,0.474702
0.179974,15737107,7.062001,15Mb,pillow,1306,0.45619
0.18041,15737107,10.248815,15Mb,pillow,1306,0.47284
0.180166,15737107,6.617566,15Mb,pillow,1306,0.305818
0.179843,15737107,8.828921,15Mb,pillow,1306,0.454612
0.180652,15737107,6.759649,15Mb,pillow,1306,0.387969
0.180785,15737107,8.219141,15Mb,pillow,1306,0.467272
0.180846,15737107,6.416517,15Mb,pillow,1306,0.427248
0.1807,15737107,12.465779,15Mb,pillow,1306,0.414846
0.180059,15737107,5.916028,15Mb,pillow,1306,0.372549
0.180521,15737107,7.32729,15Mb,pillow,1306,0.435774
0.180575,15737107,6.918651,15Mb,pillow,1306,0.433453
0.182094,15737107,6.056835,15Mb,pillow,1306,0.373301
0.18041,15737107,6.936294,15Mb,pillow,1306,0.423567
0.180656,15737107,4.963909,15Mb,pillow,1306,0.358915
0.182106,15737107,5.882451,15Mb,pillow,1306,0.421508
0.180467,15737107,6.776032,15Mb,pillow,1306,0.371852
0.181174,15737107,6.701638,15Mb,pillow,1306,0.446327
0.181372,15737107,7.102026,15Mb,pillow,1306,0.452949
0.181005,15737107,6.80438,15Mb,pillow,1306,0.325937
1.14652,15737107,6.744105,15Mb,wand,46344,0.647751
1.145796,15737107,8.897399,15Mb,wand,46344,0.853564
1.135934,15737107,4.9725,15Mb,wand,46344,0.674396
1.142558,15737107,9.480701,15Mb,wand,46344,0.641208
1.143627,15737107,9.377641,15Mb,wand,46344,0.811224
1.140055,15737107,7.361525,15Mb,wand,46344,0.833624
1.136641,15737107,6.566385,15Mb,wand,46344,0.861776
1.141494,15737107,14.525066,15Mb,wand,46344,0.870804
1.142193,15737107,9.450424,15Mb,wand,46344,0.789546
1.134867,15737107,7.041133,15Mb,wand,46344,0.744436
1.13385,15737107,10.197621,15Mb,wand,46344,0.605993
1.137048,15737107,5.917134,15Mb,wand,46344,0.849801
1.139645,15737107,7.855243,15Mb,wand,46344,0.664992
1.136422,15737107,6.78843,15Mb,wand,46344,0.854649
1.135483,15737107,12.720123,15Mb,wand,46344,0.602765
1.13955,15737107,10.267373,15Mb,wand,46344,0.831791
1.13466,15737107,7.899604,15Mb,wand,46344,0.835015
1.140332,15737107,9.995008,15Mb,wand,46344,0.678815
1.145968,15737107,9.975468,15Mb,wand,46344,0.625013
1.138106,15737107,13.109108,15Mb,wand,46344,0.771163
1.134593,15737107,8.448664,15Mb,wand,46344,0.782555
1.133844,15737107,10.282887,15Mb,wand,46344,0.768424
1.152209,15737107,9.254296,15Mb,wand,46344,0.780997
1.135603,15737107,7.506941,15Mb,wand,46344,0.751819
1.13715,15737107,7.35309,15Mb,wand,46344,0.61004
1.133934,15737107,5.631254,15Mb,wand,46344,0.999478
1.137996,15737107,9.931245,15Mb,wand,46344,0.86767
1.139329,15737107,9.361753,15Mb,wand,46344,0.872884
1.137323,15737107,7.417414,15Mb,wand,46344,0.964586
1.143544,15737107,9.418433,15Mb,wand,46344,0.762018
1.13719,15737107,5.296805,15Mb,wand,46344,1.160535
1.134319,15737107,8.354166,15Mb,wand,46344,0.820796
1.130824,15737107,8.272917,15Mb,wand,46344,0.843771
1.136674,15737107,7.185945,15Mb,wand,46344,0.808724
1.140108,15737107,7.335691,15Mb,wand,46344,0.764729
1.13372,15737107,7.449203,15Mb,wand,46344,0.827649
1.145202,15737107,9.04677,15Mb,wand,46344,0.831169
1.142362,15737107,10.349492,15Mb,wand,46344,0.710232
1.139448,15737107,8.801364,15Mb,wand,46344,0.824107
1.135484,15737107,7.514902,15Mb,wand,46344,0.787532
1.128193,15737107,7.054969,15Mb,wand,46344,0.78583
1.133079,15737107,6.333276,15Mb,wand,46344,0.782801
1.132159,15737107,7.549505,15Mb,wand,46344,1.014458
1.132017,15737107,7.288255,15Mb,wand,46344,0.637925
1.131744,15737107,6.815808,15Mb,wand,46344,0.823824
1.132143,15737107,8.082543,15Mb,wand,46344,0.730825
1.139706,15737107,10.439312,15Mb,wand,46344,0.805301
1.139256,15737107,6.518117,15Mb,wand,46344,0.85557
1.14121,15737107,9.890263,15Mb,wand,46344,0.804714
1.144497,15737107,9.161376,15Mb,wand,46344,0.570075
1.134318,15737107,10.005273,15Mb,wand,46344,0.735697
1.137405,15737107,8.191845,15Mb,wand,46344,0.842505
1.138711,15737107,7.546322,15Mb,wand,46344,0.853606
1.136034,15737107,7.046495,15Mb,wand,46344,0.578537
1.138269,15737107,9.749936,15Mb,wand,46344,0.848136
1.138732,15737107,6.754744,15Mb,wand,46344,0.828611
1.13642,15737107,14.239397,15Mb,wand,46344,0.818798
1.137954,15737107,10.599052,15Mb,wand,46344,0.839773
1.130817,15737107,6.845716,15Mb,wand,46344,0.820901
1.140652,15737107,10.052945,15Mb,wand,46344,0.744797
1.128905,15737107,13.090523,15Mb,wand,46344,0.853442
1.132135,15737107,6.458893,15Mb,wand,46344,0.847398
1.141686,15737107,6.670432,15Mb,wand,46344,0.820572
1.131871,15737107,7.186285,15Mb,wand,46344,0.851242
1.134101,15737107,9.308711,15Mb,wand,46344,0.780264
1.138831,15737107,16.107272,15Mb,wand,46344,0.790986
1.136339,15737107,6.937106,15Mb,wand,46344,0.855528
1.134569,15737107,7.936542,15Mb,wand,46344,0.561841
1.131954,15737107,7.743383,15Mb,wand,46344,0.620102
1.1306,15737107,8.572366,15Mb,wand,46344,1.040648
1.133876,15737107,17.03693,15Mb,wand,46344,0.690645
1.137335,15737107,13.888631,15Mb,wand,46344,0.697217
1.132471,15737107,12.733326,15Mb,wand,46344,0.742676
1.136765,15737107,9.992203,15Mb,wand,46344,0.602096
1.136648,15737107,7.129528,15Mb,wand,46344,0.838359
1.131261,15737107,19.98018,15Mb,wand,46344,0.896627
1.13522,15737107,10.014038,15Mb,wand,46344,0.70765
1.137894,15737107,8.448356,15Mb,wand,46344,0.774326
1.134832,15737107,6.858427,15Mb,wand,46344,0.827183
1.140284,15737107,9.935593,15Mb,wand,46344,0.653608
1.132512,15737107,11.802409,15Mb,wand,46344,0.806317
1.140334,15737107,7.139534,15Mb,wand,46344,0.702591
1.139497,15737107,7.641128,15Mb,wand,46344,0.84421
1.144559,15737107,7.780874,15Mb,wand,46344,0.759207
1.176858,15737107,7.454014,15Mb,wand,46344,0.842992
1.136949,15737107,12.82139,15Mb,wand,46344,0.738766
1.137585,15737107,8.153266,15Mb,wand,46344,0.859608
1.138722,15737107,7.65046,15Mb,wand,46344,0.852938
1.137261,15737107,7.060633,15Mb,wand,46344,0.76695
1.134576,15737107,6.870696,15Mb,wand,46344,0.862656
1.137812,15737107,7.756372,15Mb,wand,46344,0.892986
1.138394,15737107,8.501634,15Mb,wand,46344,0.861629
1.13271,15737107,7.243082,15Mb,wand,46344,0.690298
1.14064,15737107,7.831424,15Mb,wand,46344,0.778787
1.133012,15737107,6.972422,15Mb,wand,46344,0.775918
1.146,15737107,15.08837,15Mb,wand,46344,0.835661
1.139824,15737107,10.542342,15Mb,wand,46344,0.799437
1.13622,15737107,10.269694,15Mb,wand,46344,0.762951
1.13233,15737107,7.453826,15Mb,wand,46344,0.778368
1.136282,15737107,6.582355,15Mb,wand,46344,0.844762
0.715708,15737107,7.087069,15Mb,pygame,2429,0.335966
0.681435,15737107,8.000381,15Mb,pygame,2429,0.38876
0.460312,15737107,8.573601,15Mb,pygame,2429,0.467018
0.449044,15737107,8.402858,15Mb,pygame,2429,0.399594
0.457921,15737107,7.179541,15Mb,pygame,2429,0.409169
0.441996,15737107,8.865538,15Mb,pygame,2429,0.302022
0.457303,15737107,7.345561,15Mb,pygame,2429,0.425498
0.446337,15737107,9.650658,15Mb,pygame,2429,0.418992
0.441374,15737107,10.578821,15Mb,pygame,2429,0.39041
0.443623,15737107,8.05657,15Mb,pygame,2429,0.380963
0.441672,15737107,7.561436,15Mb,pygame,2429,0.448738
0.444752,15737107,10.033164,15Mb,pygame,2429,0.434342
0.457316,15737107,7.975324,15Mb,pygame,2429,0.3897
0.459145,15737107,7.928755,15Mb,pygame,2429,0.304461
0.441444,15737107,6.078852,15Mb,pygame,2429,0.365859
0.442197,15737107,7.276961,15Mb,pygame,2429,0.417437
0.442381,15737107,8.592528,15Mb,pygame,2429,0.333787
0.457725,15737107,7.867396,15Mb,pygame,2429,0.358352
0.441732,15737107,9.254787,15Mb,pygame,2429,0.410872
0.456745,15737107,8.495281,15Mb,pygame,2429,0.322303
0.444637,15737107,7.815031,15Mb,pygame,2429,0.445056
0.455203,15737107,10.118686,15Mb,pygame,2429,0.44641
0.463844,15737107,12.052542,15Mb,pygame,2429,0.516046
0.468353,15737107,9.883773,15Mb,pygame,2429,0.397635
0.441672,15737107,10.696909,15Mb,pygame,2429,0.326503
0.446505,15737107,11.448443,15Mb,pygame,2429,0.382635
0.445034,15737107,8.023759,15Mb,pygame,2429,0.393727
0.458705,15737107,8.429788,15Mb,pygame,2429,0.386682
0.442098,15737107,9.331608,15Mb,pygame,2429,0.417705
0.442161,15737107,7.622735,15Mb,pygame,2429,0.449173
0.442393,15737107,11.128517,15Mb,pygame,2429,0.304968
0.445286,15737107,10.264126,15Mb,pygame,2429,0.31722
0.444036,15737107,13.407733,15Mb,pygame,2429,0.406656
